Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,1125,COMP. LIQ. FACTURAS DE ,,"$ 17.680,00",04/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
FERNANDEZ CLAUDIO JOSE,00003-00004003,FACTURA DE SERVICIOS,,"$ 16.000,00",07/03/2025,06/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1321,COMP. LIQ. FACTURAS DE ,,"$ 16.000,00",07/03/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
FLORES & FLORES S.A.,1287,COMP. LIQ. FACTURAS DE ,,"$ 1.766.925,50",03/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
FONOLLA Y ASOCIADOS CONSULTORA S.A.,00002-00000780,FACTURA DE SERVICIOS,,"$ 254.100,00",09/01/2025,08/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,962,COMP. LIQ. FACTURAS DE ,,"$ 254.100,00",30/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000799,FACTURA DE SERVICIOS,,"$ 169.400,00",17/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1104,COMP. LIQ. FACTURAS DE ,,"$ 169.400,00",19/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000813,FACTURA DE SERVICIOS,,"$ 205.700,00",11/03/2025,10/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1111,COMP. LIQ. FACTURAS DE ,,"$ 205.700,00",27/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000821,FACTURA DE SERVICIOS,,"$ 205.700,00",09/04/2025,09/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1200,COMP. LIQ. FACTURAS DE ,,"$ 205.700,00",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000840,FACTURA DE SERVICIOS,,"$ 205.700,00",19/05/2025,18/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1232,COMP. LIQ. FACTURAS DE ,,"$ 205.700,00",21/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000848,FACTURA DE SERVICIOS,,"$ 411.400,00",06/06/2025,06/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1420,COMP. LIQ. FACTURAS DE ,,"$ 411.400,00",19/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000859,FACTURA DE SERVICIOS,,"$ 617.100,00",08/07/2025,07/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1487,COMP. LIQ. FACTURAS DE ,,"$ 617.100,00",12/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000877,FACTURA DE SERVICIOS,,"$ 411.400,00",19/08/2025,18/09/2025,FCIA BIOSALUD,PAGADO PMENTE,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000886,FACTURA DE SERVICIOS,,"$ 411.400,00",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000906,FACTURA DE SERVICIOS,,"$ 411.400,00",08/10/2025,07/11/2025,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,1648,COMP. LIQ. FACTURAS DE ,,"$ 411.000,00",14/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1683,COMP. LIQ. FACTURAS DE ,,"$ 411.400,00",24/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000932,FACTURA DE SERVICIOS,,"$ 411.400,00",17/12/2025,16/01/2026,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
FRAVEGA,3513-00003145,FACTURA DE SERVICIOS,,"$ 279.998,00",27/06/2025,27/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1367,COMP. LIQ. FACTURAS DE ,,"$ 279.998,00",05/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1693,COMP. LIQ. FACTURAS DE ,,"$ 199.999,00",23/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3940-00003218,FACTURA DE SERVICIOS,,"$ 199.999,00",23/10/2025,22/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
FULL BARCODE S.R.L.,0003-00010584,FACTURA DE SERVICIOS,,"$ 167.409,00",29/10/2025,28/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1703,COMP. LIQ. FACTURAS DE ,,"$ 167.409,00",29/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GARCIA ROBERTO DANTE,00002-00005808,FACTURA DE SERVICIOS,,"$ 16.577,00",07/01/2025,06/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,946,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",13/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00005864,FACTURA DE SERVICIOS,,"$ 16.577,00",04/02/2025,06/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1096,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",07/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00005923,FACTURA DE SERVICIOS,,"$ 16.577,00",04/03/2025,10/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1118,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",10/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00005982,FACTURA DE SERVICIOS,,"$ 16.577,00",04/04/2025,04/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1199,COMP. LIQ. FACTURAS DE ,,"$ 16.577,00",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006038,FACTURA DE SERVICIOS,,"$ 18.997,00",07/05/2025,06/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1231,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",09/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006094,FACTURA DE SERVICIOS,,"$ 18.997,00",05/06/2025,05/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1419,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",09/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006154,FACTURA DE SERVICIOS,,"$ 18.997,00",07/07/2025,06/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1482,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",17/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006204,FACTURA DE SERVICIOS,,"$ 18.997,00",08/08/2025,07/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1577,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",09/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006266,FACTURA DE SERVICIOS,,"$ 18.997,00",05/09/2025,05/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1588,COMP. LIQ. FACTURAS DE ,,"$ 18.997,00",10/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006320,FACTURA DE SERVICIOS,,"$ 23.837,00",07/10/2025,06/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1672,COMP. LIQ. FACTURAS DE ,,"$ 23.837,00",13/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006377,FACTURA DE SERVICIOS,,"$ 23.837,00",06/11/2025,06/12/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1770,COMP. LIQ. FACTURAS DE ,,"$ 23.837,00",10/11/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00006436,FACTURA DE SERVICIOS,,"$ 23.837,00",08/12/2025,07/01/2026,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
GENINATTI MARISA,00001-00000174,FACTURA DE SERVICIOS,,"$ 553.800,00",18/02/2025,20/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1078,COMP. LIQ. FACTURAS DE ,,"$ 553.800,00",19/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00001-00000176,FACTURA DE SERVICIOS,,"$ 426.000,00",20/03/2025,19/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1079,COMP. LIQ. FACTURAS DE ,,"$ 426.000,00",21/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00001-00000190,FACTURA DE SERVICIOS,,"$ 550.000,00",08/07/2025,07/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1479,COMP. LIQ. FACTURAS DE ,,"$ 550.000,00",07/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GESHARP S.R.L.,0003-00001832,FACTURA DE SERVICIOS,,"$ 713.900,00",01/06/2025,01/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1244,COMP. LIQ. FACTURAS DE ,,"$ 713.900,00",12/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GLOBAL CITIZEN S.A.S.,0004-00001503,FACTURA DE SERVICIOS,,"$ 56.113,75",03/04/2025,03/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1155,COMP. LIQ. FACTURAS DE ,,"$ 56.113,75",03/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GMRA S.A.,990,COMP. LIQ. FACTURAS DE ,,"$ 2.999.997,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
GRUPO METALES S.A.S.,0002-00000512,FACTURA DE SERVICIOS,,"$ 40.000,00",22/10/2025,22/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1690,COMP. LIQ. FACTURAS DE ,,"$ 40.000,00",22/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
HIPERCERAMICO SAIYC,979,COMP. LIQ. FACTURAS DE ,,"$ 73.657,79",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
IANNIZZOTTO PRISCILA MARLENE,00004-00000149,FACTURA DE SERVICIOS,,"$ 44.000,00",22/08/2025,21/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1581,COMP. LIQ. FACTURAS DE ,,"$ 44.000,00",22/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000150,FACTURA DE SERVICIOS,,"$ 39.000,00",26/08/2025,25/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1505,COMP. LIQ. FACTURAS DE ,,"$ 39.000,00",26/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1552,COMP. LIQ. FACTURAS DE ,,"$ 12.000,00",12/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000151,FACTURA DE SERVICIOS,,"$ 12.000,00",15/09/2025,15/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00004-00000152,FACTURA DE SERVICIOS,,"$ 44.000,00",24/09/2025,24/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1560,COMP. LIQ. FACTURAS DE ,,"$ 44.000,00",24/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000153,FACTURA DE SERVICIOS,,"$ 960.000,00",06/10/2025,06/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1610,COMP. LIQ. FACTURAS DE ,,"$ 960.000,00",06/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000154,FACTURA DE SERVICIOS,,"$ 960.000,00",05/11/2025,05/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1713,COMP. LIQ. FACTURAS DE ,,"$ 960.000,00",06/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00000155,FACTURA DE SERVICIOS,,"$ 960.000,00",05/12/2025,05/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1781,COMP. LIQ. FACTURAS DE ,,"$ 960.000,00",05/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
INDUSTRIA CARRIO S.R.L,993,COMP. LIQ. FACTURAS DE ,,"$ 2.057.000,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ITC,0006-00700938,FACTURA DE SERVICIOS,,"$ 27.654,82",01/01/2025,10/01/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,949,COMP. LIQ. FACTURAS DE ,,"$ 27.654,82",06/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00709856,FACTURA DE SERVICIOS,,"$ 28.207,91",01/02/2025,03/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1091,COMP. LIQ. FACTURAS DE ,,"$ 28.207,91",06/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00729831,FACTURA DE SERVICIOS,,"$ 28.772,07",01/03/2025,12/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1119,COMP. LIQ. FACTURAS DE ,,"$ 28.772,07",10/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00743439,FACTURA DE SERVICIOS,,"$ 30.814,89",01/04/2025,14/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1197,COMP. LIQ. FACTURAS DE ,,"$ 30.814,89",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00748914,FACTURA DE SERVICIOS,,"$ 30.227,93",01/05/2025,09/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1230,COMP. LIQ. FACTURAS DE ,,"$ 30.227,93",09/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00769462,FACTURA DE SERVICIOS,,"$ 31.074,31",01/06/2025,01/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1422,COMP. LIQ. FACTURAS DE ,,"$ 31.074,31",09/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00786767,FACTURA DE SERVICIOS,,"$ 31.540,43",01/07/2025,31/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1483,COMP. LIQ. FACTURAS DE ,,"$ 31.540,43",07/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00791128,FACTURA DE SERVICIOS,,"$ 31.540,43",01/08/2025,11/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1576,COMP. LIQ. FACTURAS DE ,,"$ 31.540,43",07/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00811356,FACTURA DE SERVICIOS,,"$ 32.139,69",01/09/2025,01/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1587,COMP. LIQ. FACTURAS DE ,,"$ 32.139,69",10/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ITECRA S.A.,930,COMP. LIQ. FACTURAS DE ,,"$ 664.228,29",28/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ITELCOM,00002-00001763,FACTURA DE SERVICIOS,,"$ 145.200,00",08/01/2025,07/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,938,COMP. LIQ. FACTURAS DE ,,"$ 145.200,00",17/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00001856,FACTURA DE SERVICIOS,,"$ 387.200,00",03/06/2025,03/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1243,COMP. LIQ. FACTURAS DE ,,"$ 387.200,00",12/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
JIVI PROPAGANDA S.R.L.,961,COMP. LIQ. FACTURAS DE ,,"$ 115.071,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
JORGE ALBERTO JANIN E HIJOS S.R.L,978,COMP. LIQ. FACTURAS DE ,,"$ 383.580,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
KRON ELECTRONICS S.A.,0005-00022819,FACTURA DE SERVICIOS,,"$ 66.963,00",05/05/2025,04/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1687,COMP. LIQ. FACTURAS DE ,,"$ 66.963,00",05/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LA DUPLICADORA S.A.,0006-00007760,FACTURA DE SERVICIOS,,"$ 10.700,00",12/09/2025,12/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1549,COMP. LIQ. FACTURAS DE ,,"$ 10.700,00",12/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00007937,FACTURA DE SERVICIOS,,"$ 7.200,00",03/10/2025,03/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1613,COMP. LIQ. FACTURAS DE ,,"$ 7.200,00",03/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00008715,FACTURA DE SERVICIOS,,"$ 12.000,01",27/12/2025,27/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1811,COMP. LIQ. FACTURAS DE ,,"$ 12.000,01",30/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LIBRERIA GRAFFITI,0005-00012646,FACTURA DE SERVICIOS,,"$ 3.593,70",30/01/2025,01/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,944,COMP. LIQ. FACTURAS DE ,,"$ 3.593,70",30/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0005-00015924,FACTURA DE SERVICIOS,,"$ 2.096,32",17/09/2025,17/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1546,COMP. LIQ. FACTURAS DE ,,"$ 2.096,32",17/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0005-00016242,FACTURA DE SERVICIOS,,"$ 1.050,41",07/10/2025,06/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1761,COMP. LIQ. FACTURAS DE ,,"$ 1.050,41",07/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LISTOGAS S.A.,00005-00009620,FACTURA DE SERVICIOS,,"$ 333.999,99",14/07/2025,13/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1400,COMP. LIQ. FACTURAS DE ,,"$ 333.999,99",14/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009654,FACTURA DE SERVICIOS,,"$ 48.000,01",24/07/2025,23/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1416,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",24/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009674,FACTURA DE SERVICIOS,,"$ 48.000,01",30/07/2025,29/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1430,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",31/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1490,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",07/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009784,FACTURA DE SERVICIOS,,"$ 48.000,01",12/08/2025,11/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00005-00009823,FACTURA DE SERVICIOS,,"$ 24.000,00",26/08/2025,25/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,1526,COMP. LIQ. FACTURAS DE ,,"$ 0,00",26/08/2025,26/08/2025,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009926,FACTURA DE SERVICIOS,,"$ 24.000,00",05/09/2025,05/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00005-00009926.,FACTURA DE SERVICIOS,,"$ 24.000,00",05/09/2025,04/10/2025,BIOSALUD CHACRAS ,IGNORADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1526,COMP. LIQ. FACTURAS DE ,,"$ 24.000,00",05/09/2025,,BIOSALUD CHACRAS ,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
